dataset,filename,type,PSNR,SSIM,BRISQUE,NIQE
dataset2,uieb_586_img_.png,original,27.633519010757325,0.5000221579628144,30.2968427254402,122.61934771677556
dataset2,uieb_596_img_.png,original,27.924154802780432,0.6470972866869257,22.78967802942381,41.35408402292421
dataset2,uieb_597_img_.png,original,27.796751285249854,0.7775163964058078,27.048909853434196,31.688222251860566
dataset2,uieb_606_img_.png,original,28.069378527566798,0.7850603258144893,23.506352441554753,47.541647930932484
dataset2,uieb_607_img_.png,original,28.199955567405205,0.802913214451358,47.40463457049438,45.06152656370024
dataset2,uieb_608_img_.png,original,27.838937389944313,0.4859091769323886,39.14447174563131,56.03990591075536
dataset2,uieb_614_img_.png,original,27.95543494689737,0.8247683895676443,21.768226482627796,43.82550537913819
dataset2,uieb_618_img_.png,original,27.80050422682635,0.7317089485365563,28.841000845183515,33.602083775225495
dataset2,uieb_626_img_.png,original,27.889601322290687,0.6565748136737776,16.090205432151123,33.408685891515
dataset2,uieb_630_img_.png,original,27.91336328143376,0.7600751952062497,26.32998173237044,29.97342565057989
dataset2,uieb_631_img_.png,original,27.890238395719035,0.8260985404230863,20.141865657361194,28.42114688147751
dataset2,uieb_648_img_.png,original,28.613191334278763,0.9454560570077728,3.698535171780094,56.37580078718605
dataset2,uieb_654_img_.png,original,27.849184897121454,0.889783868712884,45.45082398576298,58.45818149447314
dataset2,uieb_657_img_.png,original,27.745625305498468,0.9410393143318254,18.079003493297677,41.408539091130606
dataset2,uieb_674_img_.png,original,29.2816395155157,0.94340803172963,29.578237252913112,35.615612244446616
dataset2,uieb_688_img_.png,original,28.202313389653053,0.9567836217630602,26.49902433606141,30.493607384831073
dataset2,uieb_699_img_.png,original,32.40832076058481,0.9896492132116723,27.160458650544314,8.96404551514032
dataset2,uieb_711_img_.png,original,27.988606808778034,0.848856666105125,26.707434168420804,75.30629949246611
dataset2,uieb_720_img_.png,original,28.307185162010544,0.8972547898725268,30.465037416814738,42.173546296566386
dataset2,uieb_754_img_.png,original,29.92914535021889,0.9555909371486808,29.56515280434425,31.029567208968217
dataset2,uieb_760_img_.png,original,27.839135580927135,0.8868408958934311,13.501547589925138,11.489650833819098
dataset2,uieb_772_img_.png,original,28.0612891760354,0.8261735327404305,32.0877753498805,35.525212429169486
dataset2,uieb_775_img_.png,original,28.40702289604718,0.9284321137946681,30.38357853752788,43.25859624195932
dataset2,uieb_786_img_.png,original,28.560542242533845,0.918257212174861,50.41811306355632,48.450419352748824
dataset2,uieb_7916.png,original,28.127361922935545,0.836471396012884,26.051851873862546,82.10422009136937
dataset2,uieb_791_img_.png,original,28.632821556095614,0.9500023560298944,31.959983828946605,60.46157347383998
dataset2,uieb_80_img_.png,original,27.989034297426908,0.7894963464883502,20.801810949895952,47.15108337922417
dataset2,uieb_818_img_.png,original,27.709900944674626,0.8912087835153939,46.448765091713284,73.94520121535187
dataset2,uieb_8288.png,original,28.057066743150983,0.7828976289334232,40.84450671995566,64.67979045394833
dataset2,uieb_832_img_.png,original,32.10009767012343,0.9931035883855028,14.55029579117874,3.7895365551159585
dataset2,uieb_834_img_.png,original,28.395673193871186,0.9520843127255452,77.21394204926693,40.792867139953344
dataset2,uieb_841.png,original,28.17630912497025,0.8761606225768069,77.27219261662205,61.376025411659164
dataset2,uieb_843_img_.png,original,30.53858175107482,0.9592351436881882,24.421117154851544,29.080736634730307
dataset2,uieb_847_img_.png,original,27.839028842923366,0.7947333849986445,21.32181672112003,53.661146490975526
dataset2,uieb_856_img_.png,original,28.494913595786638,0.9368564465842063,12.646003368113924,17.479571842822082
dataset2,uieb_862_img_.png,original,28.654283016093967,0.9507261026502365,17.39094019934757,23.60147907778117
dataset2,uieb_871_img_.png,original,28.59781447204584,0.911466765219954,46.68944437831826,60.47444008549102
dataset2,uieb_874_img_.png,original,27.746365689034,0.6620093737208638,8.082983937962496,75.22706147247288
dataset2,uieb_887_img_.png,original,28.37939659887382,0.9618194350534555,5.086665055549901,20.28233422340646
dataset2,uieb_893_img_.png,original,28.335913618986886,0.8401155974821568,20.130666120896166,57.132885837496666
dataset2,uieb_908_img_.png,original,27.86458026228886,0.5160372667885393,36.76388762841279,62.18413440743264
dataset2,uieb_9554.png,original,28.117906475371555,0.8338497980738622,34.98960478886349,39.49294256170901
dataset2,uieb_97_img_.png,original,27.73328092142924,0.5212089922034359,5.815476558197332,51.53899753882183
dataset2,uieb_9896.png,original,28.287785197557184,0.8257809630039197,31.88489361580079,55.796351853430906
dataset2,uieb_98_img_.png,original,27.840802143462327,0.8971308556974773,-8.31269684578777,67.18107925143048
